Structure,H/C Ratio,sp %,sp2 %,sp3 %,Refractive Indices
Diamond,0.0,0.0,0.0,100.0,"{'Wavelength': [1195.6045612343298, 1182.2655954991897, 1169.3312553051023, 1156.5689645522389, 1144.187827611665, 1131.9656075960925, 1120.1029270936851, 1108.3872072233148, 1097.0110865333568, 1085.7710219809092, 1074.8521283051582, 1064.0593288705802, 1053.5706407205982, 1043.1989314261675, 1033.1155153737188, 1023.1407245420037, 1013.4395373549125, 1003.8393085580115, 994.4990214165398, 985.252646217419, 976.2534881889763, 967.3417570414293, 958.6653753962732, 950.0704444444445, 941.6997797356829, 933.4050515696755, 925.3242256884841, 917.3142423794022, 909.5084580399061, 901.7688050040003, 894.1597648925429, 886.7414747532541, 879.382885311015, 872.2067745339431, 865.0864708344963, 858.1408707087486, 851.2474630964642, 844.5214426810163, 837.8442559805379, 831.3275647043047, 824.8565830616725, 818.539598600383, 812.2654153563942, 806.1390962288687, 800.0528682970897, 794.1087106898099, 788.2021169739352, 782.4321153603433, 776.6973187997244, 771.0939299707693, 765.5235428500865, 760.0796530161845, 754.6667052163857, 749.3755998791175, 744.1135097827392, 738.9688461079986, 733.8513939035217, 728.8471753571218, 723.8684785147127, 718.9573383589446, 714.1535222625425, 709.3728859137201, 704.6958792770263, 700.0406131782509, 695.4854602569137, 690.9506966116808, 686.5126965669989, 682.0938163613357, 677.7685070792107, 673.4611243889191, 669.2442675159236, 665.0442149868584, 660.931782077936, 656.8350974782793, 652.8232571609099, 648.8261709142289, 644.9112769830949, 641.0102005997312, 637.1887809641279, 633.3802962962964, 629.6490427098674, 625.9298919628434, 622.2856504717929, 618.6527269098348, 615.0924889616512, 611.5428282529348, 608.0637224129475, 604.5944945628322, 601.1646285880529, 597.8022806171649, 594.4488325262502, 591.1609831688361, 587.8814272166904, 584.6656276525512, 581.4575481874033, 578.3114557581977, 575.1725412878085, 572.0939138058325, 569.0219514433888, 566.0086418625884, 563.0015121242394, 560.0514635468426, 557.1071354751742, 554.2183764695365, 551.3349030594095, 548.5055432666784, 545.6810571717795, 542.9092831808031, 540.1419926810142, 537.4260641525791, 534.7142493638677, 532.0524953868601, 529.3945046968403, 526.7853203602991, 524.1795670739441, 521.6214102402289, 519.0663694214185, 516.5577576868594, 514.0519631825532, 511.57036227100184, 509.1335126478318, 506.69906003514654, 504.30828960748426, 501.9196542790057, 499.57366830526234, 497.2295688790856, 494.9271206738254, 492.6263231087095, 490.3662118335707, 488.10752726270624, 485.8885958380688, 483.67087852071467, 481.49201165048544, 479.31415703405884, 477.17427933648923, 475.0352222222223, 472.933296460177, 470.83200926594003, 468.767034670498, 466.70252578483775, 464.67353646653174, 462.64484868838395, 460.6509121307821, 458.6571211897011, 456.69733682039197, 454.7375499724922, 452.8110478068734, 450.88440250200017, 448.9740829259461, 447.0960044715301, 445.2175847457627, 443.37073737662706, 441.52342509169904, 439.7070362095258, 437.8900649855196, 436.10338726697154, 434.3160156934179, 432.5583260649618, 430.7998366921473, 429.0704353543743, 427.3401337331541, 425.63834323183085, 423.9355569992478, 422.26072134050816, 420.5847993486889, 418.93628315593855, 417.28659464189553, 415.66378235215234, 414.0397161462682, 412.4420112438043, 410.8429750149116, 409.2697993001915, 407.69521883528984, 406.14601172732335, 404.5953302440935, 403.0695481144343, 401.5422256048191, 400.02643414854487, 398.53485374477657, 397.04164024722195, 395.57219474842867, 394.1010584869676, 392.6532588041551, 391.2037137538258, 389.77708510170083, 388.3486593998622, 386.9427407777292, 385.5349762119469, 384.14931990704883, 382.76177142504326, 381.39594253722163, 380.0281777777778, 378.6817537643933, 377.33335260819285, 376.00592284830475, 374.6764769877006, 373.36764236456173, 372.0567548913696, 370.7661273923445, 369.47341240277734, 368.2006147358418, 366.92569695176087, 365.67036217778565, 364.4128765834877, 363.1746477635549, 361.93423925735635, 360.70227504145697, 359.48909217431645, 358.2736895336069, 357.07676113127127, 355.877588334912, 354.6965899013017, 353.51332401916056, 352.34793963851314, 351.18026625123923, 350.03018830637194, 348.8778012268558, 347.74273012845686, 346.605331134159, 345.4849750606069, 344.36227363626267, 343.25634828349945, 342.14806137373404, 341.0562897147416, 339.96214148615303, 338.88425353960537, 337.8039751518949, 336.73970775958065, 335.6730371453325, 334.6221337579618, 333.56881541069174, 332.5310258817219, 331.4908106518368, 330.465891038968, 329.43853593729244, 328.426248311303, 327.4115163198479, 326.40303540871395, 325.4092884701189, 324.41308545711445, 323.43140032347264, 322.44725234714315, 321.47741073975163, 320.5051002998656, 319.5468891752578, 318.586203972557, 317.63941536648474, 316.6901481481482, 315.7545790251108, 314.8165274356956, 313.8919795437859, 312.9649459814217, 312.05122571227224, 311.13501718989187, 310.23193544351307, 309.3263634549174, 308.43373550922934, 307.53861589978914, 306.65626128465783, 305.7714141264674, 304.89915650206575, 304.02440597336994, 303.1620730126904, 302.2972472814161, 301.4446705567712, 300.5896016680001], 'Average_n': [1.22361185, 1.223724225, 1.22383659, 1.22395916, 1.2240715, 1.224194055, 1.224316585, 1.224439105, 1.224561615, 1.224694315, 1.2248168, 1.224949485, 1.22507194, 1.22520459, 1.22533722, 1.22546984, 1.225602445, 1.22574524, 1.225877815, 1.226020575, 1.226163315, 1.226306035, 1.226448745, 1.226591445, 1.22673412, 1.226886965, 1.22703979, 1.22718241, 1.227335215, 1.227487985, 1.227640735, 1.22780365, 1.227956375, 1.22811925, 1.2282821, 1.22844493, 1.228607735, 1.228770535, 1.2289333, 1.229106215, 1.229268935, 1.229441815, 1.229614655, 1.229787475, 1.22996027, 1.23014321, 1.230315955, 1.230498835, 1.23067153, 1.23085437, 1.23104732, 1.23123009, 1.23141285, 1.231605715, 1.231788405, 1.23198121, 1.232174, 1.23236675, 1.232569605, 1.232762305, 1.2329651, 1.233157725, 1.233360465, 1.23356316, 1.233775955, 1.233978595, 1.23419132, 1.23439388, 1.234606545, 1.23481916, 1.23503174, 1.235254415, 1.235466915, 1.235689515, 1.23591206, 1.23613456, 1.23635704, 1.23657946, 1.236801845, 1.23703431, 1.237266715, 1.23749909, 1.23773141, 1.2379637, 1.238206025, 1.23843821, 1.23868046, 1.238922645, 1.2391648, 1.23940689, 1.239659035, 1.23990103, 1.240153075, 1.240405055, 1.240656995, 1.24090887, 1.24117078, 1.24143262, 1.241684355, 1.241946085, 1.242217845, 1.242479465, 1.242751105, 1.24301261, 1.243284135, 1.24355558, 1.24382699, 1.244108365, 1.244389695, 1.24466092, 1.24494211, 1.24523329, 1.24551435, 1.245795365, 1.24608635, 1.246377245, 1.246668095, 1.2469689, 1.24725959, 1.24756025, 1.24786082, 1.24816134, 1.248461785, 1.24876214, 1.24907245, 1.24938268, 1.249692835, 1.250002895, 1.250322895, 1.25063282, 1.250952655, 1.251272395, 1.251602055, 1.25192165, 1.25225114, 1.252580525, 1.252909845, 1.25323908, 1.25356823, 1.25390726, 1.254246175, 1.254585025, 1.25493374, 1.255272405, 1.25562093, 1.25596936, 1.256317695, 1.256675855, 1.257023995, 1.257381975, 1.25773986, 1.258107575, 1.25846525, 1.258832755, 1.259200155, 1.259567445, 1.25994455, 1.26032154, 1.26069842, 1.26107519, 1.261451845, 1.261838295, 1.262224625, 1.26261084, 1.262996935, 1.263392835, 1.26378858, 1.264184205, 1.264579705, 1.264984965, 1.265390095, 1.265795095, 1.26619999, 1.266614605, 1.26702908, 1.26744342, 1.26785765, 1.268281575, 1.26870536, 1.269129, 1.26956238, 1.269985735, 1.27042863, 1.270861565, 1.271294325, 1.271736765, 1.27217908, 1.272631035, 1.27307304, 1.27352468, 1.273986, 1.274437315, 1.274898305, 1.2753591, 1.275829555, 1.276290015, 1.27676013, 1.277239825, 1.277709595, 1.278188965, 1.27866813, 1.279156915, 1.279645515, 1.280133895, 1.280622125, 1.281119925, 1.281617535, 1.282124665, 1.28262188, 1.28312865, 1.283644955, 1.284161055, 1.284676945, 1.285192635, 1.285717835, 1.28624279, 1.28676756, 1.28730183, 1.287835915, 1.288379445, 1.28892275, 1.28946582, 1.290018355, 1.290570655, 1.29112272, 1.29168426, 1.29224552, 1.29280654, 1.29337698, 1.293947205, 1.2945268, 1.29510617, 1.29568525, 1.29627371, 1.296861945, 1.297459505, 1.298056835, 1.298653885, 1.29926025, 1.29987598, 1.300481815, 1.30110654, 1.3017214, 1.302345575, 1.30297904, 1.3036122, 1.304245055, 1.30488718, 1.30552899, 1.306180055, 1.3068308, 1.30749078, 1.30815043, 1.308819295, 1.30948782, 1.31015605, 1.310842965, 1.311519995, 1.31220624, 1.31290161, 1.313596655, 1.3143008, 1.31500461, 1.31571755, 1.3164301, 1.317151715], 'Average_k': [0.000980703155, 0.000990827815, 0.001000950625, 0.00101106315, 0.001021182175, 0.001041501545, 0.001051607085, 0.001061710615, 0.001071812135, 0.00108190263, 0.001092000045, 0.001112290765, 0.001122383065, 0.00113246393, 0.00114254262, 0.001152619145, 0.001162693505, 0.001182953805, 0.00119302265, 0.00120307932, 0.00121313367, 0.001223185695, 0.001233235395, 0.001253473605, 0.00126351748, 0.001273548455, 0.001283576955, 0.001293613715, 0.0013138219949999999, 0.00132384188, 0.00133385929, 0.001343863085, 0.0013640549699999998, 0.001374052235, 0.001384046875, 0.001394038885, 0.001404028275, 0.001424187795, 0.001434170595, 0.0014441388200000002, 0.001454116305, 0.0014742462650000003, 0.0014842048200000002, 0.001494160605, 0.001504113625, 0.0015242127749999998, 0.00153415876, 0.00154408923, 0.0015540296099999997, 0.00157410986, 0.001584017095, 0.0015939344, 0.001613999725, 0.00162389633, 0.0016338033350000003, 0.0016436939, 0.001663726065, 0.001673608935, 0.001683474905, 0.00170349141, 0.0017133493899999998, 0.001723218335, 0.001743204895, 0.0017530517, 0.001762880845, 0.00178285102, 0.00179267182, 0.001802504075, 0.001822442955, 0.0018322521, 0.0018420579250000002, 0.00186196461, 0.0018717619749999998, 0.001891656415, 0.0019014297849999997, 0.0019111997000000002, 0.00193107648, 0.00194083767, 0.0019505954099999997, 0.001970438475, 0.00198017127, 0.00200000147, 0.0020097252, 0.00202954255, 0.002039240605, 0.00204895164, 0.002068733695, 0.002078418705, 0.002098187425, 0.002107863055, 0.002127601155, 0.002137267355, 0.002156991785, 0.00216663097, 0.0021863416, 0.00219597109, 0.002215649965, 0.00222525166, 0.00224493446, 0.002254526205, 0.002274158285, 0.00228373996, 0.00230335744, 0.00231292907, 0.002332531975, 0.002342074645, 0.002361662855, 0.002371176085, 0.00239073018, 0.002410295005, 0.00241979123, 0.002439301955, 0.002448787525, 0.00246830265, 0.00248778907, 0.002497237505, 0.00251670835, 0.002536149865, 0.00254558075, 0.00256500638, 0.002574405695, 0.00259381532, 0.00261321575, 0.00262259713, 0.0026419604449999996, 0.002661314305, 0.00268065872, 0.00268999377, 0.002709300145, 0.002728618625, 0.00274790575, 0.002757193415, 0.0027764415849999995, 0.002795702115, 0.00281493055, 0.002824169725, 0.002843380955, 0.00286258229, 0.0028817737350000003, 0.002900932245, 0.0029101145150000006, 0.002929255435, 0.0029483628350000005, 0.002967483385, 0.00298657016, 0.0030056465700000006, 0.0030247126300000002, 0.003033797445, 0.003052845465, 0.003071858885, 0.00309086173, 0.00310982946, 0.00312881106, 0.0031477573, 0.00316669275, 0.003185617425, 0.0032045061049999998, 0.003223383765, 0.00324225043, 0.003261106105, 0.00327995081, 0.00329875866, 0.0033175553, 0.003336340755, 0.00335511503, 0.00338374565, 0.00340246784, 0.00342117864, 0.0034398780700000005, 0.00345853913, 0.00347718859, 0.003495826475, 0.00352432477, 0.00354290878, 0.0035614810100000004, 0.003580041475, 0.00360844926, 0.00362695484, 0.0036454484600000002, 0.00366393014, 0.00369221716, 0.0037106716, 0.003729056385, 0.00375729358, 0.0037756795700000004, 0.0037940241550000003, 0.00382218202, 0.00384046897, 0.00386859186, 0.003886850475, 0.00391487819, 0.003933108315, 0.00396110025, 0.003979271405, 0.00400719671, 0.00402533902, 0.004053228075, 0.004071279245, 0.004099131785, 0.004126932825, 0.004144937915, 0.00417267025, 0.00420038201, 0.004218308735, 0.004245983175, 0.004273604595, 0.004301205205, 0.00431900279, 0.00434656548, 0.00437407426, 0.00440152861, 0.0044289616, 0.004456373265, 0.00448376364, 0.00451109866, 0.004528694005, 0.00455598989, 0.00458322971, 0.0046201538, 0.00464731102, 0.00467444617, 0.00470155928, 0.004728614885, 0.00475564819, 0.00478265924, 0.0048192892, 0.00484621529, 0.004873118915, 0.00489996351, 0.00493644561, 0.004963203545, 0.004999590105, 0.00502629785, 0.0050529452, 0.00508920785, 0.0051157666, 0.0051519316, 0.0051880644, 0.00521450575, 0.0052505009, 0.0052865022, 0.00531278555, 0.0053486867500000005, 0.00538451555, 0.0054202714, 0.00545599375, 0.0054916827, 0.00552729775, 0.005562879150000001, 0.0055983859, 0.00563385865, 0.005669256049999999, 0.00570461915, 0.005739906200000001, 0.0057751587000000005, 0.0058199174, 0.005855011, 0.00589011225, 0.005934661599999999, 0.00596960195, 0.00601402265, 0.0060488436, 0.00609313455, 0.0061373355, 0.0061814904, 0.0062160645]}"
